#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
1-212.txt_31,-0.8317,-1.2475,-0.901,-1.2376,-1.6733,-0.9307,-1.0495,-1.7921,-1.0594,-1.3861,-1.495,-1.0693,-1.1584,-1.3861,-1.6634,-0.6238,-0.4158,-2.4158,-0.9406,-1.1188
1-212.txt_33,-1.125,-1.4659,-1.5114,-1.6477,-3.1307,-1.3125,-0.9091,-2.3068,-1.6818,-1.3011,-1.2216,-0.9261,-1.2159,-1.7614,-2.3523,-0.9545,-0.7159,-3.5057,-1.875,-1.0795
1-212.txt_35,-0.6477,-1,-0.6114,-1.2435,-1.5803,-0.6995,-0.8497,-1.715,-1.1917,-1.5078,-1.4611,-0.6839,-0.9585,-1.5907,-1.9171,-0.2487,-0.2228,-2.3834,-1.2487,-1.1813
1-212.txt_37,-0.5,-1.5673,-0.9904,-1.6779,-2.3365,-0.9615,-1.1202,-1.6731,-1.5,-1.3654,-1.2885,-0.9038,-1.125,-1.3462,-1.851,-0.5288,-0.5337,-2.5192,-1.1538,-0.8798
1-212.txt_39,-1.2148,-1.4832,-0.7181,-1.4832,-2.604,-1.0671,-0.8658,-1.8725,-1.6242,-1.1946,-1.443,-0.7517,-1.0872,-1.4899,-1.8725,-0.6846,-0.7383,-2.2752,-0.9664,-1.0268
1-212.txt_41,-0.6364,-1.017,-0.9148,-1.2159,-1.6591,-0.608,-0.7386,-1.5227,-1.1875,-1.3864,-1.3239,-0.6307,-0.9489,-1.4716,-1.5398,-0.392,-0.5284,-2.0795,-0.9716,-1.0511
1-212.txt_43,-1.0749,-1.3904,-1.2513,-1.5027,-2.8075,-1.0267,-0.8396,-2.107,-1.615,-1.2086,-1.0481,-0.8235,-1.123,-1.2674,-2.0374,-0.9733,-0.6203,-3.0535,-1.4813,-0.754
1-212.txt_45,-0.8557,-1.408,-0.801,-1.2587,-2.3632,-1.0448,-0.9652,-1.6567,-1.5323,-1.5274,-1.5771,-0.8905,-1.3881,-1.6368,-1.6716,-0.5721,-0.5075,-2.408,-1.2289,-1.01
1-212.txt_47,-1.1711,-1.3529,-1.3102,-1.4866,-3.2139,-0.9198,-0.7594,-2.3316,-1.5294,-1.3529,-1.2674,-0.9733,-1.2567,-1.5829,-2.1711,-0.9358,-0.5615,-3.1123,-1.6203,-1.0214
1-212.txt_49,-0.5751,-1.171,-1.0984,-1.4041,-1.772,-0.6788,-0.9326,-1.6788,-1.3523,-1.2383,-1.3368,-0.6632,-0.6943,-1.5648,-1.6736,-0.5181,-0.4767,-2.3834,-1.2798,-0.8497
1-212.txt_51,-0.9344,-1.612,-0.8197,-1.3443,-2.5027,-1.1311,-1.2295,-1.9454,-1.9399,-1.5301,-1.4809,-0.918,-1.5137,-1.3224,-2.1639,-0.6612,-0.5519,-2.7978,-1.0492,-0.9836
1-212.txt_53,-0.5799,-1.1065,-0.7396,-1.0118,-1.8639,-0.3905,-0.6154,-1.3491,-1.3077,-1.5799,-1.3964,-0.5207,-1.0237,-1.9112,-1.4852,-0.2367,-0.1953,-2.3136,-1.4793,-1.2485
1-212.txt_55,-0.4324,-1.1027,-0.4919,-1.2,-1.3946,-0.627,-0.8541,-1.2703,-1.227,-1.3135,-1.2324,-0.8919,-0.7838,-1.5676,-1.4595,-0.0108,-0.0216,-2.0162,-1.1135,-0.9243
1-212.txt_57,-0.8054,-1.3189,-1.0486,-1.3784,-1.6595,-0.6595,-0.9351,-1.6757,-1.2649,-1.3189,-1.2486,-0.9892,-0.8054,-1.6378,-1.827,-0.6649,-0.627,-2.2919,-1.1568,-1.0108
1-212.txt_59,-1.0394,-1.202,-1.2167,-1.33,-2.7291,-0.8522,-0.6601,-2.0887,-1.5567,-1.2808,-1.1675,-0.8719,-1.133,-1.6059,-1.8867,-0.7241,-0.5222,-2.8818,-1.5911,-1.1034
1-212.txt_61,-1.0317,-1.1086,-1.3665,-1.3484,-2.7557,-0.8326,-0.6923,-2.0136,-1.5656,-1.4208,-1.3665,-0.6923,-1.2579,-1.7828,-1.7511,-0.8869,-0.7149,-3.1041,-1.7421,-1.0362
1-212.txt_63,-0.5419,-0.803,-0.6749,-0.936,-1.8818,-0.4039,-0.5517,-1.2759,-1.3547,-1.5369,-1.4729,-0.3202,-1.0345,-1.8867,-1.6946,-0.1724,-0.1182,-2.2611,-1.3941,-1.0936
1-212.txt_65,-0.5774,-1.119,-0.8631,-0.9524,-1.9048,-0.5774,-0.6012,-1.4583,-1.3393,-1.5714,-1.4702,-0.6429,-0.9345,-1.881,-1.6845,-0.2321,-0.3631,-2.4405,-1.4583,-1.1786
1-212.txt_67,-0.525,-1.075,-0.73,-0.975,-1.515,-0.66,-0.585,-1.45,-1.015,-1.37,-1.19,-0.78,-0.855,-1.44,-1.59,-0.145,-0.32,-2.18,-1.195,-1.11
1-212.txt_69,-0.7961,-1.1631,-0.7811,-1.2489,-2.0987,-0.9592,-0.9614,-1.3798,-1.2146,-1.6137,-1.6094,-0.8369,-1.2403,-1.7189,-1.9142,-0.633,-0.8648,-2.176,-1.0601,-1.3219
1-212.txt_71,-0.4022,-1.0598,-0.7174,-1.0761,-1.4674,-0.5652,-0.6576,-1.038,-1.2717,-1.4783,-1.4293,-0.7011,-0.8424,-1.6522,-1.4022,-0.125,-0.3641,-2.212,-1.3043,-1.0163
1-212.txt_73,-0.5654,-0.9486,-0.7897,-1.1262,-1.9065,-0.6869,-0.7383,-1.6869,-1.2757,-1.4953,-1.3785,-0.6215,-0.9112,-1.5654,-1.6729,-0.6355,-0.4673,-2.2103,-0.9533,-1.0935
1-212.txt_75,-0.7322,-0.9874,-0.91,-1.2887,-1.9728,-0.6506,-0.5941,-1.7343,-1.2929,-1.4895,-1.4121,-0.6234,-0.9833,-1.6297,-1.546,-0.4916,-0.5418,-2.4142,-1.3138,-1.2113
1-212.txt_77,-0.6552,-1.1921,-0.7685,-1.069,-1.9852,-0.5764,-0.6256,-1.6847,-1.1478,-1.5961,-1.4729,-0.4384,-1.0837,-1.3842,-1.8079,-0.5517,-0.5222,-2.1232,-0.7783,-1.1576
1-212.txt_79,-0.5359,-1.3684,-0.756,-0.9282,-2,-0.5455,-0.555,-1.7177,-1.3349,-1.445,-1.3397,-0.5933,-1.0526,-1.5407,-1.866,-0.5598,-0.3493,-2.0383,-1.0335,-0.9569
1-212.txt_81,-1.1461,-1.1685,-1.427,-1.573,-3.2416,-1.0506,-1.0506,-2.3427,-1.4944,-1.3539,-1.2022,-0.7865,-1.1517,-1.7079,-2.5899,-1.0843,-0.5674,-3.3764,-1.691,-0.9101
1-212.txt_83,-0.7474,-1.1474,-1.0947,-1.5211,-1.9632,-0.6211,-0.8316,-1.6737,-1.2105,-1.4684,-1.1895,-0.8789,-0.8,-1.5632,-1.3526,-0.5158,-0.4737,-2.3,-1.2474,-1.2632
1-212.txt_85,-1.1385,-1.2359,-1.1846,-1.4923,-2.9897,-0.8564,-0.8154,-2.1692,-1.4615,-1.441,-1.2821,-0.6667,-1.2615,-1.4154,-2.0154,-0.9641,-0.6359,-3.3077,-1.5949,-0.9846
1-212.txt_87,-1.1889,-1.2833,-1.4333,-1.4778,-3.0722,-1.0556,-0.85,-2.2556,-1.6278,-1.3444,-1.1833,-0.8778,-1.1389,-1.5333,-2.2222,-0.9833,-0.6611,-3.2667,-1.8444,-1.0167
1-212.txt_89,-0.8717,-1.5561,-0.9358,-1.3904,-2.492,-1.0963,-0.9893,-2.0214,-1.5936,-1.5615,-1.6471,-1,-1.4545,-1.2086,-1.9626,-0.4866,-0.5348,-2.6417,-1.0588,-1.0535
1-212.txt_91,-0.9506,-1.5062,-0.6975,-1.5123,-2.6605,-1.1543,-0.963,-2.0494,-1.6852,-1.5,-1.5185,-0.7407,-1.3025,-1.3086,-1.9012,-0.6852,-0.537,-2.4321,-0.8148,-1.0185
1-212.txt_93,-0.7906,-1.4869,-0.6702,-1.2304,-2.2932,-1.0681,-0.9267,-1.6754,-1.6073,-1.4031,-1.5236,-0.8796,-1.3298,-1.3665,-1.5654,-0.6911,-0.5812,-2.5759,-0.9686,-0.9581
1-212.txt_95,-0.4105,-1.0165,-1.1763,-1.3967,-2.1185,-0.8926,-0.9504,-1.281,-1.3691,-1.4022,-1.1818,-0.9284,-0.9559,-1.7741,-1.5675,-0.4711,-0.7163,-2.3251,-1.4876,-1.1708
1-212.txt_97,-0.9246,-1.1055,-0.7538,-1.2764,-2.0603,-0.6533,-0.8844,-1.7286,-1.1206,-1.5377,-1.4573,-0.9749,-0.9447,-1.608,-1.5075,-0.5477,-0.4573,-2.2513,-1.1759,-1.3266
1-212.txt_99,-0.8971,-1.5029,-1.8457,-1.6514,-2.9886,-1.1486,-0.7714,-2.1486,-1.8457,-1.4457,-0.9771,-0.8286,-1.08,-1.8286,-2.1829,-1.0114,-0.5886,-3.3371,-1.96,-0.8857
1-212.txt_101,-0.6079,-0.9058,-0.5532,-0.845,-1.8632,-0.4043,-0.4134,-1.7173,-0.9331,-1.5714,-1.3982,-0.4833,-0.9453,-1.6474,-1.5593,-0.2675,-0.4772,-2.1429,-1.0638,-1.1793
1-212.txt_103,-0.4439,-1.3073,-0.7561,-1.0293,-1.9951,-0.8049,-0.7366,-1.5366,-1.3073,-1.6293,-1.3707,-0.5073,-1.1512,-1.8537,-1.6585,-0.239,-0.2341,-2.561,-1.3171,-1.1463
1-212.txt_105,-0.3059,-1.3,-0.9353,-1.1118,-1.2235,-0.9765,-0.9882,-0.9471,-1.5471,-1.3824,-1.3059,-0.8765,-0.9529,-1.5765,-1.4294,-0.1588,-0.3706,-2.2294,-1.4118,-1.0059
1-212.txt_107,-0.9044,-1.4309,-0.7331,-1.2886,-2.6243,-1.068,-0.9941,-1.9044,-1.632,-1.4456,-1.6169,-0.8548,-1.5309,-1.411,-1.8239,-0.6654,-0.521,-2.6,-1.0485,-0.9967
1-212.txt_109,-0.635,-0.67,-0.605,-1.2,-1.81,-0.46,-0.575,-1.67,-1.09,-1.61,-1.475,-0.46,-1.065,-1.63,-1.85,-0.33,-0.24,-1.945,-0.86,-1.23
1-212.txt_111,-1.2849,-1.4709,-1.4942,-1.6512,-3.0058,-1.0407,-0.8488,-2.2791,-1.6512,-1.4128,-1.2093,-0.7151,-1.3372,-1.7267,-2.4012,-0.8837,-0.6337,-3.3837,-1.6919,-1.1047
1-212.txt_113,-0.5349,-1.2829,-0.8178,-1.3566,-2.0853,-1.0078,-1.0116,-1.438,-1.6202,-1.5736,-1.4419,-0.8605,-1.2713,-1.6163,-1.624,-0.5116,-0.4651,-2.6938,-1.3876,-1.0233
1-212.txt_115,-0.2688,-1.1562,-0.8312,-1.0875,-1.2,-0.7688,-0.925,-0.8625,-1.4187,-1.475,-1.375,-0.85,-0.95,-1.6,-1.5312,-0.1625,-0.3688,-2.2313,-1.2625,-1.05
1-212.txt_117,-1.0632,-1.2874,-1.5575,-1.6552,-3.1552,-1.1839,-0.9195,-2.2529,-1.7184,-1.4598,-1.0632,-0.9483,-1.0805,-1.5805,-2.2874,-1.0402,-0.7816,-3.3966,-2,-0.9138
1-212.txt_119,-0.9737,-1.2895,-1.3289,-1.6096,-2.5088,-0.9649,-1.0219,-2.1535,-1.364,-1.5132,-1.3202,-0.943,-0.9956,-1.6491,-1.7149,-0.6886,-0.5351,-2.7763,-1.5263,-1.1974
1-212.txt_121,-0.4852,-0.8876,-1.1361,-1.4497,-2.3669,-0.8402,-0.8166,-1.4911,-1.5444,-1.4734,-1.4083,-0.8107,-1.0947,-1.7219,-1.1657,-0.6805,-0.5799,-2.2781,-1.3254,-1.1124
1-212.txt_123,-1,-1.1535,-1.3317,-1.4059,-2.9455,-0.9158,-0.7574,-1.9406,-1.6881,-1.3911,-1.0446,-0.802,-1.2871,-1.5099,-1.9802,-0.9455,-0.6634,-3.1535,-1.7228,-0.9505
1-212.txt_125,-1.1532,-1.2936,-1.3957,-1.4681,-3.0553,-0.8383,-0.7234,-2.0553,-1.3957,-1.383,-1.2085,-0.8426,-1.1787,-1.5191,-1.966,-0.8553,-0.6723,-3.0255,-1.6426,-1.1106
1-212.txt_127,-1.1414,-1.3298,-1.377,-1.4764,-3.0052,-0.911,-0.8115,-2.1832,-1.5654,-1.2723,-1.0942,-0.8272,-1.1571,-1.4607,-2.1309,-1.0366,-0.644,-3.089,-1.712,-0.9738
1-212.txt_129,-0.6502,-1.3744,-1.0887,-1.6305,-2.4187,-0.9754,-1.2118,-1.6946,-1.7635,-1.4089,-1.2709,-0.9458,-1.3793,-1.6502,-1.7143,-0.6601,-0.6502,-2.7192,-1.399,-0.9655
1-212.txt_131,-0.913,-1.4658,-0.795,-1.4969,-2.646,-1.0124,-0.9752,-2.0683,-1.6025,-1.5217,-1.5839,-0.646,-1.2981,-1.5776,-1.9876,-0.5776,-0.4596,-2.677,-1.0124,-1.0062
1-212.txt_133,-0.5952,-1.2679,-0.875,-0.9464,-1.7976,-0.6131,-0.8214,-1.7024,-1.3274,-1.4881,-1.4821,-0.6131,-1.0298,-1.6905,-1.869,-0.4643,-0.3274,-2.4048,-1.119,-0.9286
1-212.txt_135,-0.1913,-1.3333,-1.0219,-1.541,-1.5137,-0.7432,-0.9727,-1.4098,-1.2842,-1.2077,-1.4044,-0.7322,-0.8306,-1.5902,-1.5792,-0.2568,-0.2787,-2.5027,-1.2678,-0.7322
1-212.txt_137,-1.01,-1.25,-1.31,-1.365,-2.615,-0.875,-0.755,-2.03,-1.59,-1.165,-0.99,-0.75,-1.045,-1.23,-1.815,-0.92,-0.525,-2.69,-1.53,-0.86
1-212.txt_139,-0.6749,-1.5074,-0.8867,-1.4581,-2.399,-0.9951,-1.064,-1.7833,-1.6995,-1.3153,-1.3153,-0.9015,-1.2069,-1.3448,-1.8768,-0.5271,-0.5123,-2.5123,-1.0493,-0.8424
1-212.txt_141,-0.7095,-1.3333,-0.8286,-1.1476,-1.6571,-0.7905,-0.7667,-1.7857,-1.2905,-1.1667,-1.1762,-0.8476,-0.8381,-1.3857,-1.8143,-0.1429,-0.3476,-2.3333,-1.2048,-0.7619
1-212.txt_143,-0.7811,-1.4478,-0.9801,-1.4925,-2.5373,-1.0498,-1.1841,-1.9254,-1.8358,-1.4129,-1.2637,-1.0945,-1.2935,-1.602,-2.0697,-0.6716,-0.5721,-2.7214,-1.3781,-0.8905
1-212.txt_145,-0.7967,-1.4396,-1.1484,-1.4945,-2.4945,-1.0714,-1.1538,-1.9011,-1.7967,-1.5495,-1.3407,-0.9725,-1.2637,-1.6319,-1.967,-0.5989,-0.4615,-2.8791,-1.2692,-1.033
1-212.txt_147,-0.3799,-1.1788,-0.743,-1,-1.3855,-0.6872,-0.676,-1.0503,-1.4134,-1.3966,-1.3464,-0.8156,-0.8994,-1.6816,-1.5196,-0.0838,-0.1006,-2.1844,-1.4469,-0.9497
1-212.txt_149,-0.6947,-0.8702,-0.8702,-1.2214,-1.7786,-0.542,-0.5802,-1.5191,-1.0687,-1.4046,-1.2366,-0.5267,-0.7863,-1.5344,-1.5191,-0.4656,-0.6641,-2.1679,-1.0458,-1.0763
1-212.txt_151,-1.0994,-1.2298,-0.6087,-1.2981,-2.882,-0.9814,-1.0683,-2.1553,-1.677,-1.5342,-1.7453,-0.8385,-1.4161,-1.5466,-2.0745,-0.7267,-0.7081,-2.5839,-1.1242,-1.0745
1-212.txt_153,-0.6421,-1.2316,-1.1632,-1.2474,-1.8368,-0.7263,-0.8,-1.6053,-1.5158,-1.2474,-1.1105,-0.8263,-0.6526,-1.4,-1.3947,-0.4105,-0.4368,-2.0737,-1.2526,-0.9737
1-212.txt_155,-1.0552,-1.3315,-1.5359,-1.6243,-2.989,-0.9227,-0.8232,-2.1547,-1.6906,-1.3591,-1.0276,-0.7624,-1.2541,-1.6851,-2.3204,-0.9448,-0.7624,-3.326,-1.9006,-0.9448
1-212.txt_157,-0.7593,-1.5046,-0.9259,-1.3565,-2.4815,-1.2407,-1.1204,-1.7222,-1.7546,-1.1898,-1.2731,-0.8657,-1.1065,-1.412,-1.9352,-0.7407,-0.4722,-2.7037,-1.1991,-0.7963
1-212.txt_159,-1.0523,-1.3372,-1.5,-1.6105,-2.9942,-0.9942,-0.8256,-2.2384,-1.843,-1.3663,-1.1686,-0.9419,-1.2442,-1.7558,-2.3953,-0.8721,-0.593,-3.4012,-1.9244,-0.9709
1-212.txt_161,-0.5482,-0.8072,-0.8916,-1.0482,-1.8614,-0.5482,-0.6386,-1.4518,-1.4458,-1.6024,-1.512,-0.3313,-0.988,-2.0783,-1.5181,-0.3434,-0.3253,-2.4639,-1.5964,-1.2771
1-212.txt_163,-0.4806,-1.1699,-1.1505,-1.3592,-1.6505,-0.7282,-0.8641,-1.767,-1.2087,-1.2524,-1.3447,-0.8252,-0.9563,-1.6359,-1.6359,-0.5485,-0.4709,-2.5,-1.1359,-0.9223
1-212.txt_165,-0.7672,-1.3651,-0.9841,-1.4815,-2.4392,-1.0423,-1.1323,-1.709,-1.6614,-1.4339,-1.3228,-0.9365,-1.2963,-1.4921,-1.8519,-0.6878,-0.6032,-2.6349,-1.2487,-0.8519
1-212.txt_167,-0.3887,-1.6,-1.5549,-1.7915,-2.7746,-0.493,-1.1493,-1.2056,-1.6704,-1.862,-1.4845,-1.1634,-1.3662,-2.1662,0.0789,-0.3324,-0.3493,-3.0676,-1.7831,-1.2732
1-212.txt_169,-0.7534,-1.2735,-1.0269,-1.5022,-1.8251,-0.7758,-0.9821,-1.5919,-1.1525,-1.4574,-1.4439,-0.9058,-0.9238,-1.5157,-1.5695,-0.583,-0.5964,-2.0807,-1.0942,-1.1166
1-212.txt_171,-1.5758,-1.6667,-1.2576,-1.4394,-2.9167,-1,-0.6894,-2.3258,-1.8561,-1.4167,-2.0227,-0.3561,-1.4924,-2,-3.0606,-1,-0.4242,-3.2424,-1.9242,-0.8864
1-212.txt_173,-0.8802,-1.4375,-0.9479,-1.4115,-2.4531,-1.1771,-1.1146,-1.9323,-1.7656,-1.3438,-1.3646,-0.7812,-1.3021,-1.5052,-2.0312,-0.7135,-0.7396,-2.7396,-1.2188,-0.8802
1-212.txt_175,-0.8209,-1.2736,-1.0249,-1.5323,-2.5672,-0.9104,-0.8209,-1.801,-1.6567,-1.5323,-1.3035,-0.796,-1.1244,-1.5075,-1.8557,-0.6468,-0.602,-2.6915,-1.1194,-1.0249
1-212.txt_177,-0.7136,-1.4515,-0.801,-1.3544,-2.5388,-1.1505,-1.0146,-1.8204,-1.6796,-1.4417,-1.4709,-0.7961,-1.3495,-1.3204,-1.9466,-0.6748,-0.5,-2.6019,-0.9757,-0.9951
1-212.txt_179,-0.3106,-1.0383,-0.5149,-1.0894,-1.4298,-0.5915,-0.7872,-1.2596,-1.1277,-1.3617,-1.2426,-0.8894,-0.766,-1.4809,-1.4894,-0.034,-0.1404,-2.1872,-1.1957,-1.034
1-212.txt_181,-1.1222,-1.2778,-1.4667,-1.5389,-3.05,-0.9444,-0.9056,-2.2889,-1.45,-1.3222,-1.0889,-0.9556,-1.1778,-1.5389,-2.3111,-1.0222,-0.6278,-3.2056,-1.8167,-0.9667
1-212.txt_183,-1.2768,-1.339,-1.4124,-1.5141,-3.1751,-1.096,-0.9209,-2.2655,-1.7175,-1.3277,-1.1808,-0.9831,-1.1525,-1.4802,-2.3616,-1.0565,-0.6667,-3.2486,-1.7797,-0.9944
1-212.txt_185,-1.1124,-1.2978,-1.3933,-1.5618,-3.1348,-1.0843,-0.8652,-2.2303,-1.5787,-1.3146,-1.1798,-0.8876,-1.2584,-1.5506,-2.3933,-1,-0.6461,-3.3034,-1.6517,-0.9719
1-212.txt_187,-0.7789,-1.4895,-0.9053,-1.4684,-2.5211,-1.1105,-1.1842,-1.7632,-1.8947,-1.4158,-1.3053,-0.9632,-1.4684,-1.3316,-1.6632,-0.6211,-0.5526,-2.5368,-1.1684,-0.9737
1-212.txt_189,-0.7971,-1.3527,-0.9662,-1.401,-2.3527,-1.1739,-1.1063,-1.8309,-1.7295,-1.3575,-1.3092,-0.8889,-1.0676,-1.4976,-1.7198,-0.628,-0.4831,-2.4541,-1.0918,-0.8502
1-212.txt_191,-0.76,-1.295,-0.91,-1.405,-2.395,-1.2,-1.055,-1.995,-1.63,-1.405,-1.35,-0.935,-1.28,-1.515,-1.84,-0.64,-0.59,-2.7,-1.17,-0.95
1-212.txt_193,-0.6497,-1.0847,-0.8588,-1.113,-1.7797,-0.6271,-0.7401,-1.2994,-1.3164,-1.548,-1.435,-0.4972,-1.0565,-1.7119,-1.5028,-0.4237,-0.4633,-2.3107,-1.2373,-1.1751
1-212.txt_195,-0.8491,-1.2972,-0.7123,-1.3113,-2.3868,-0.9623,-1.0849,-1.5896,-1.7123,-1.3868,-1.4575,-0.8868,-1.4151,-1.1557,-1.7642,-0.5896,-0.5896,-2.3962,-0.9387,-0.9481
1-212.txt_197,-0.8036,-1.4955,-0.9152,-1.2277,-2.5982,-1.067,-1.0268,-1.7589,-1.6741,-1.6384,-1.4821,-1.0804,-1.3661,-1.4955,-1.9375,-0.5625,-0.4464,-2.7009,-1.2812,-1.0446
1-212.txt_199,-1.1921,-1.3446,-1.4633,-1.5706,-3.2203,-0.9322,-0.9096,-2.2768,-1.6893,-1.3559,-1.1977,-0.8814,-1.2147,-1.5198,-2.3107,-0.9153,-0.678,-3.322,-1.6215,-0.9718
1-212.txt_201,-0.5023,-1.3456,-0.7788,-0.7742,-2.0599,-0.7972,-0.7696,-1.4562,-1.4793,-1.5806,-1.4378,-0.4286,-1.2442,-1.5207,-1.7005,-0.2627,-0.2627,-2.5023,-1.1521,-1.1106
1-212.txt_203,-1.1087,-1.288,-1.3261,-1.587,-3.1304,-1.0054,-0.7554,-2.0163,-1.4728,-1.375,-1.1522,-0.9402,-1.2174,-1.4402,-2.2989,-0.9674,-0.6304,-3.1522,-1.7283,-0.875
1-212.txt_205,-0.9138,-1.6264,-0.7816,-1.4943,-2.6379,-1.1092,-1.1724,-1.8276,-1.7471,-1.4425,-1.454,-0.8391,-1.3621,-1.5057,-2.0517,-0.7701,-0.6494,-2.7126,-1.2874,-0.977
1-212.txt_207,-0.5635,-0.989,-0.7845,-1.3646,-1.6133,-0.663,-0.8895,-1.4365,-1.1105,-1.1768,-1.1878,-0.8508,-0.7238,-1.6022,-1.442,-0.4365,-0.4254,-2.3481,-1.1713,-0.8122
1-212.txt_209,-0.7368,-1.1825,-0.9544,-1.1684,-2.4456,-0.6807,-0.6035,-1.8105,-1.7439,-1.4281,-1.3404,-0.6281,-1.3158,-1.6947,-1.3474,-0.5158,-0.5158,-2.6947,-1.4632,-0.9053
1-212.txt_211,-1.3333,-1.4503,-1.4152,-1.6023,-3.0702,-1.1111,-0.8655,-2.4561,-1.4912,-1.2865,-1.2281,-0.6842,-1.0117,-1.7427,-2.4912,-0.9766,-0.5263,-3.3567,-1.7251,-0.9766
1-212.txt_213,-0.945,-1.21,-1.475,-1.605,-2.58,-0.905,-0.995,-1.895,-1.735,-1.295,-0.84,-0.755,-1.125,-1.555,-1.975,-0.73,-0.64,-2.835,-1.8,-0.925
1-212.txt_215,-1.0208,-1.2656,-1.3958,-1.6823,-2.974,-0.9948,-0.8698,-2.151,-1.5885,-1.4219,-1.1354,-0.901,-1.2656,-1.6719,-2.1146,-0.8125,-0.6667,-3.1979,-1.7448,-0.9792
1-212.txt_217,-1.0214,-1.6471,-1.2139,-1.4278,-2.8289,-1.0963,-1.0428,-2.0267,-1.8235,-1.5294,-1.262,-1.016,-1.2086,-1.4599,-2.107,-0.6791,-0.4866,-2.9251,-1.2781,-1.0374
1-212.txt_219,-0.5261,-0.915,-0.5654,-1.0261,-1.6699,-0.549,-0.6307,-1.5882,-1.1438,-1.2778,-1.1536,-0.6536,-0.7124,-1.6046,-1.2908,-0.2026,-0.3431,-2.3725,-1.2418,-0.9869
