#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
trneg2840.txt_non-allergen_16970,-0.6618,-1.1387,-1.0766,-1.3163,-1.9148,-0.5268,-0.792,-1.629,-1.2506,-1.365,-1.2895,-0.7786,-0.8929,-1.7506,-1.4538,-0.5255,-0.5219,-2.4842,-1.3613,-0.9951
trneg2840.txt_non-allergen_30969,-0.877,-0.8188,-0.8414,-1.2524,-1.767,-0.4693,-0.3883,-1.9515,-1.1521,-1.3366,-1.1553,-0.8317,-1.1748,-1.8867,-1.2686,-0.1133,-0.5502,-2.9223,-1.5728,-1.0194
trneg2840.txt_non-allergen_15373,-0.4851,-0.843,-0.8175,-0.9646,-1.9392,-0.6634,-0.5304,-1.6153,-0.7921,-0.9024,-0.7822,-0.5248,-0.8996,-1.7977,-1.8317,-0.7567,-0.8175,-2.901,-1.5516,-0.8571
trneg2840.txt_non-allergen_23585,-0.731,-1.0786,-1.5,-1.3357,-2.7,-1.031,-0.9119,-1.8286,-1.381,-1.4738,-1.319,-0.9095,-1.1929,-1.8714,-1.5381,-1.1333,-0.9357,-2.6667,-1.4905,-1.1571
trneg2840.txt_non-allergen_24363,-0.527,-1.2348,-1.1926,-1.5186,-1.8091,-0.875,-1.103,-1.6351,-1.348,-0.9916,-1.0574,-1.0084,-0.7061,-1.3361,-1.3936,-0.4645,-0.4426,-2.2162,-1.1318,-0.7551
trneg2840.txt_non-allergen_23793,-0.0667,-1.637,-1.2111,-1.7259,-1.8778,-1.3556,-1.4741,-1.4333,-1.263,-1.1333,-1.0407,-1.3593,-0.763,-1.4741,-2.2333,-0.6556,-0.6481,-2.4926,-1.4593,-0.7741
trneg2840.txt_non-allergen_13580,0.2324,-1.2465,-1.1127,-1.6549,-2.0704,-0.1408,-1.0915,-0.669,-1.6268,-1.9718,-1.7676,-0.831,-1.2887,-2.3028,-0.169,0.1197,-0.4014,-2.8592,-1.9718,-1.4296
trneg2840.txt_non-allergen_4096,-0.8692,-0.9454,-0.9437,-1.0795,-2.0695,-0.7483,-0.7136,-1.9056,-1.3377,-1.2583,-1.2401,-0.7185,-0.9586,-1.7732,-1.6192,-0.6341,-0.7235,-2.5397,-1.5927,-1.1126
trneg2840.txt_non-allergen_7838,-0.9604,-1.5252,-1.018,-1.5432,-2.4964,-0.8993,-1.1906,-1.4137,-1.8561,-0.777,-0.2194,-1.3165,-1.018,-1.8022,-1.6295,-0.5935,-0.5755,-2.9101,-2.0683,-0.5827
trneg2840.txt_non-allergen_29964,-0.8384,-1.5035,-1.6815,-1.7002,-3.3794,-1.1546,-1.0843,-1.8126,-2.3607,-1.2178,-1.5222,-1.363,-1.2646,-2.4941,-2.3466,-1.0281,-1,-3.7635,-2.3607,-1.1171
trneg2840.txt_non-allergen_4198,-0.8,-1.3323,-0.9704,-1.3439,-2.8571,-1.0286,-0.8296,-2.0392,-1.563,-1.1259,-1.1016,-0.9132,-1.2392,-1.437,-1.9926,-0.4942,-0.5746,-2.7746,-1.3566,-0.9873
trneg2840.txt_non-allergen_40839,-0.0987,-0.8662,-0.758,-1.0764,-1.8089,-0.5191,-0.5223,-1.2293,-1.3121,-1.2325,-1.2739,-0.5478,-0.8057,-1.6274,-1.3949,-0.121,-0.3535,-2.4427,-1.3312,-0.7675
trneg2840.txt_non-allergen_27938,-0.4569,-1.9474,-1.8086,-2.5431,-2.8014,-1.5574,-2.2105,-1.5789,-2.4306,-0.0359,-0.0478,-1.9091,-0.3038,-0.1962,-2.0933,-0.7536,-0.6053,-1.6292,-1.0263,-0.311
trneg2840.txt_non-allergen_18143,-1.0352,-1.0251,-1.0503,-0.8693,-2.5578,-0.6382,-0.3367,-2.0653,-1.1407,-1.7186,-1.6784,-0.6633,-1.2663,-1.8442,-1.9648,-0.9296,-0.9447,-2.6784,-1.397,-1.4322
trneg2840.txt_non-allergen_3264,-0.7176,-1.2941,-1.3624,-1.6188,-2.0047,-1.0071,-1.1412,-1.6588,-1.3129,-1.2847,-0.9553,-1.1882,-1.0282,-1.4847,-1.4729,-0.7553,-0.8259,-2.1153,-1.2659,-1.0659
trneg2840.txt_non-allergen_33258,-0.6422,-1.7678,-1.8057,-2.5758,-1.0829,-1.7133,-2.1564,-2.0213,-1.609,-0.8341,-0.5782,-2.0237,-0.6777,-0.7607,-2.0782,-0.3412,-0.3673,-1.9953,-1.2915,-0.6019
trneg2840.txt_non-allergen_39423,-0.5905,-0.8836,-1.1078,-1.6078,-2.2457,-0.3578,-0.7802,-1.8103,-1.1379,-1.444,-0.9741,-0.8448,-0.6078,-1.7457,-2.1207,-0.5647,-0.7974,-2.4957,-1.4612,-1.0819
trneg2840.txt_non-allergen_40810,-0.4133,-1.1684,-1.4898,-1.6888,-2.4082,-0.7857,-0.801,-1.7347,-1.5102,-1.1633,-1.2551,-0.8418,-1.0204,-2.0765,-1.8061,-0.8112,-0.8367,-3.0969,-1.9031,-0.7551
trneg2840.txt_non-allergen_31900,-0.4918,-1.7568,-1.5738,-1.6421,-2.3033,-1.5765,-1.4344,-1.2049,-1.4754,-1.0984,-1.3689,-1.0601,-1.1148,-1.8907,-1.8743,-0.918,-0.8798,-2.9235,-1.8251,-0.6175
trneg2840.txt_non-allergen_5321,-0.2667,-1.479,-1.4148,-1.5309,-2.3654,-1.084,-1.2247,-1.5852,-1.3086,-1.3654,-1.2815,-1.2716,-1.4568,-1.8173,-1.963,-0.7654,-0.8988,-3.2568,-1.6765,-0.9877
trneg2840.txt_non-allergen_3762,-0.9841,-0.4841,-0.6587,-1.1905,-1.8254,-0.3889,-0.7302,-1.8889,-1.1111,-1.4683,-1.2063,-0.5476,-0.8095,-1.9048,-1.9127,-0.4841,-0.5,-2.7619,-1.4762,-1.2619
trneg2840.txt_non-allergen_33687,-0.7531,-1.0147,-1.0831,-1.291,-2.3301,-0.9218,-0.8142,-1.687,-1.9364,-1.0538,-0.9731,-0.824,-1.132,-1.4499,-1.5795,-0.2152,-0.5183,-2.709,-1.7433,-0.8044
trneg2840.txt_non-allergen_25172,-0.755,-0.8434,-1.1325,-1.502,-1.7791,-0.4699,-0.8434,-1.6627,-1.2209,-1.5622,-1.245,-0.6586,-1.004,-1.5783,-1.2771,-0.4257,-0.6506,-1.9598,-1.3414,-1.3253
trneg2840.txt_non-allergen_33365,-0.882,-1.06,-0.1636,-0.7205,-0.8882,-1.029,-0.9213,-2.1905,-0.4037,-0.3685,-0.4658,-0.5031,-0.619,-1.4203,-2.3685,-0.7888,-0.9855,-2.499,-0.5673,-1.0642
trneg2840.txt_non-allergen_36349,-0.6044,-0.5111,-1.0444,-1.2578,-1.9822,-0.6044,-0.56,-1.8578,-1.0889,-1.24,-1.1067,-0.48,-0.7733,-1.5867,-1.2978,-0.16,-0.4356,-2.36,-1.3467,-1
trneg2840.txt_non-allergen_12830,-0.3295,-0.9136,-0.8955,-1.2182,-2.1773,-0.3886,-0.4977,-1.8636,-1.0136,-1.3114,-0.8909,-0.4318,-1.0295,-1.7841,-1.9932,-0.6841,-1.0682,-2.6273,-0.9114,-1.2841
trneg2840.txt_non-allergen_10913,-0.5714,-1.8244,-1.6905,-2.2946,-2.006,-1.4286,-1.9196,-1.9881,-2.0357,-0.6518,-0.4702,-1.5744,-0.5714,-0.8393,-2.2976,-0.4702,-0.5208,-2.5387,-1.2083,-0.3869
trneg2840.txt_non-allergen_2637,-0.9677,-1.0736,-0.7953,-1.5332,-1.8725,-0.921,-1.1526,-1.7343,-1.1095,-1.1526,-0.3519,-1.2729,-1.2262,-1.3662,-1.526,-0.2226,-0.7181,-2.4075,-1.6355,-1.07
trneg2840.txt_non-allergen_14024,-0.5,-1.4069,-1.5213,-1.4468,-2.3165,-1.3138,-1.234,-1.6835,-1.4734,-1.4761,-1.1223,-1.2606,-1.0133,-1.7394,-2.0612,-0.8005,-0.891,-2.9282,-1.7793,-1.0798
trneg2840.txt_non-allergen_29852,-0.8397,-0.9142,-0.7675,-1.1919,-2.1084,-0.5621,-0.7291,-1.6749,-1.0384,-1.0858,-1.2235,-0.8104,-0.684,-1.377,-1.7269,-0.4898,-0.5282,-2.3047,-1.088,-0.9729
trneg2840.txt_non-allergen_9980,-1.4017,-0.7894,-0.6447,-1.1026,-1.5907,-0.8002,-0.5832,-1.9244,-0.9892,-0.9104,-0.4168,-0.6944,-0.96,-1.2732,-1.8996,-0.4514,-0.9752,-2.3866,-1.5734,-1.014
trneg2840.txt_non-allergen_7581,-0.6495,-1.0151,-1.0602,-1.3226,-1.6194,-0.5957,-0.6581,-2.1634,-1.2516,-1.1892,-0.972,-0.5505,-0.8882,-1.9097,-1.4344,-0.3118,-0.7269,-3.086,-1.7656,-0.8516
trneg2840.txt_non-allergen_451,-0.6161,-1.041,-1.0191,-1.3347,-2.3566,-0.7131,-1,-1.5779,-1.2295,-1.4617,-1.2746,-0.9262,-0.9658,-1.5738,-1.7036,-0.6352,-0.6393,-2.1093,-1.179,-1.1926
trneg2840.txt_non-allergen_4131,-0.7257,-1.1431,-1.0256,-1.3407,-2.2487,-0.339,-0.8995,-1.6235,-1.2147,-1.6763,-1.5417,-0.9796,-1.3203,-2.0988,-0.4617,0.0102,-0.5145,-3.1397,-1.9063,-1.2555
trneg2840.txt_non-allergen_24670,-0.8018,-1.2613,-1.5405,-1.6577,-1.7207,-0.9369,-1.1081,-1.1802,-2.0991,-1.982,-1.6937,-0.955,-1.7117,-2.2162,-0.7207,-0.4234,-0.955,-2.6847,-2.3514,-1.4955
trneg2840.txt_non-allergen_30203,0.1026,-2.5064,-2.109,-2.7115,-1.8397,-1.8654,-2.3397,-0.9359,-2.6282,-0.4103,-0.7436,-1.9551,-0.5064,-1.2564,-2.5128,-0.7372,-1.0513,-3.0641,-1.8077,-0.3718
trneg2840.txt_non-allergen_5709,-0.7751,-0.6947,-1.0331,-0.845,-2.4331,-0.5976,-0.3254,-1.9834,-1.4426,-0.9266,-1.0462,-0.587,-1.0343,-1.8166,-1.7503,-0.7136,-0.6817,-3.3408,-1.5716,-0.8639
trneg2840.txt_non-allergen_8593,-0.8268,-0.9213,-0.9764,-1.2467,-2.1286,-0.7349,-0.7638,-1.5906,-1.1732,-1.3176,-1.0761,-0.6325,-0.7638,-1.399,-1.294,-0.6378,-0.7165,-2.0184,-1.189,-1.1181
trneg2840.txt_non-allergen_25650,-0.594,-1.0526,-0.9188,-0.988,-1.8752,-0.5474,-0.5489,-1.6647,-1.4045,-1.3519,-1.2902,-0.6571,-1.009,-1.7038,-1.4451,-0.2316,-0.4286,-2.5609,-1.4075,-1.1038
trneg2840.txt_non-allergen_3810,-0.4899,-0.6319,-0.7101,-0.771,-1.8551,-0.1826,-0.4783,-1.3072,-0.7362,-1.6638,-1.1884,-0.6435,-1.229,-1.9913,-0.4377,0.4638,-0.3507,-2.8145,-1.5449,-1.3652
trneg2840.txt_non-allergen_16396,-0.9011,-0.869,-1.2138,-1.2644,-2.3609,-0.269,-0.4552,-2.0069,-1.1977,-1.3839,-1.0851,-0.6299,-1,-1.7724,-1.4023,-0.4138,-0.7471,-2.6989,-1.4598,-1.1287
trneg2840.txt_non-allergen_30655,-0.0647,-2.3657,-2.2836,-3.306,-2.2811,-2.0846,-2.8234,-1.0224,-2.6915,0.1045,0.0174,-2.5448,0.0721,0.3109,-2.2662,-0.5448,-0.6965,-1.7388,-1.1517,-0.1841
trneg2840.txt_non-allergen_38780,-0.5479,-0.8767,-0.7808,-1.0959,-1.0685,-0.1096,-0.6027,-1.863,-1.3151,-1.6575,-1.4247,-0.3699,-0.863,-2.2192,-1.3288,-0.2192,-0.7534,-2.6849,-1.6301,-1.3699
trneg2840.txt_non-allergen_6702,-1.0215,-0.8558,-1.0706,-1.1748,-2.0859,-0.7025,-0.5859,-2.0353,-1.1687,-1.454,-1.2914,-0.5138,-1.1564,-1.8098,-1.5123,-0.4831,-0.9279,-3.1012,-1.6794,-1.2929
trneg2840.txt_non-allergen_15171,-0.4573,-0.8416,-0.9353,-1.2934,-1.7314,-0.3333,-0.573,-1.6543,-0.9917,-1.1198,-0.7163,-0.6763,-0.5055,-1.4174,-1.5909,-0.3264,-0.6157,-2.0923,-1.1102,-0.9174
trneg2840.txt_non-allergen_27456,-0.1887,-1.1925,-1.3623,-1.6491,-2.4679,-0.9509,-1.1887,-1.8528,-1.7736,-1.2868,-0.9849,-0.9208,-1.0264,-1.7925,-2.3245,-0.9208,-0.9094,-3.0604,-1.9811,-1.0528
trneg2840.txt_non-allergen_6381,-0.4771,-1.1713,-0.3823,-0.104,-2.4862,-0.3639,-0.1774,-0.9908,-1.4495,-1.5749,-1.6789,-0.4801,-1.0612,-2.1254,-0.3853,0.0459,-0.4404,-2.737,-1.9327,-1.3823
trneg2840.txt_non-allergen_7893,-0.0912,-1.0718,-1.0304,-1.2431,-1.6464,-0.721,-0.7928,-1.2017,-1.5276,-1.0331,-1.1105,-0.8923,-0.7099,-1.8619,-1.2044,-0.3785,-0.3204,-2.4641,-1.6077,-0.547
trneg2840.txt_non-allergen_28923,-0.5274,-0.8219,-0.4589,-0.7329,-2.0479,-0.2397,-0.3356,-1.1986,-0.9589,-1.6712,-1.4384,-0.5753,-0.7534,-1.4932,-1.2877,-0.2192,-0.8493,-2.4247,-1.3219,-1.3699
trneg2840.txt_non-allergen_10694,-0.5814,-1.0426,-1.1395,-1.376,-2.2016,-0.5078,-0.5969,-1.6512,-1.2016,-1.3217,-1.0039,-0.562,-0.7054,-1.7093,-1.8682,-0.6163,-0.7752,-2.3798,-1.3643,-1.0465
trneg2840.txt_non-allergen_12213,-0.8746,-0.9785,-1.0382,-1.3524,-2.2198,-0.5914,-0.6511,-2.0155,-1.4385,-1.1935,-0.951,-0.6726,-0.8829,-1.6452,-2.0012,-0.6691,-0.6679,-2.7634,-1.4612,-0.9976
trneg2840.txt_non-allergen_35143,-0.7305,-1.6196,-1.1587,-1.6977,-1.8615,-1.1058,-1.4861,-1.9421,-1.6322,-0.5718,-0.6272,-1.3476,-0.5894,-0.8816,-1.9773,-0.4861,-0.4962,-2.0428,-0.9219,-0.5038
