#name,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204,V205,V206,V207,V208,V209,V210,V211,V212,V213,V214,V215,V216,V217,V218,V219,V220,V221,V222,V223,V224,V225,V226,V227,V228,V229,V230,V231,V232,V233,V234,V235,V236,V237,V238,V239,V240
trpos2840.txt_allergen_744,1.1312,-0.2815,1.2325,-0.4859,0.5147,-0.5131,1.1152,-0.6681,0.6739,-0.6177,1.0857,-0.4012,0.7015,-0.508,1.6429,-0.722,1.3817,-0.5539,1.2329,-0.7567,1.2958,-0.6823,0.7557,-0.4021,1.0794,-0.4445,0.8905,-0.8378,2.5655,-0.5762,0.8548,-0.3145,1.1619,-0.2471,0.6046,-0.8487,1.199,-0.5514,1.1137,-0.6127,1.7974,-2.2876,1.9949,-2.1534,1.7023,-1.9927,1.3837,-1.7186,1.7809,-2.2146,1.6255,-1.6531,1.4418,-1.4983,1.1651,-1.6351,1.541,-1.4871,1.4203,-1.7539,0.5393,-0.5883,0.3869,-0.4382,0.5364,-0.5907,0.4892,-0.5821,0.5468,-0.5478,1.8291,-1.8663,1.8837,-1.8816,1.6929,-1.5595,1.9404,-1.7101,2.0064,-1.6224,1.4463,-1.3173,1.5416,-1.2712,1.6217,-1.3156,1.8304,-1.4284,1.5544,-1.1732,2.0534,-1.8961,2.1393,-1.8954,1.9908,-1.7732,1.8199,-1.7275,2.2933,-1.97,1.7857,-1.725,1.597,-1.8507,1.4986,-1.4192,1.5758,-1.6454,1.6293,-1.7549,1.408,-1.4821,1.6926,-1.542,1.4454,-1.2765,1.6827,-1.4448,1.6479,-1.4067,1.1021,-1.1619,0.7991,-0.7718,1.0358,-1.2321,0.9282,-0.9757,0.6991,-0.9017,1.9155,-1.9395,2.0906,-2.1024,2.0342,-1.9413,2.0625,-2.0196,1.7559,-1.8903,1.9451,-1.9776,2.2594,-2.4862,1.9671,-2.2593,1.7377,-1.6534,1.8759,-2.0222,1.4136,-1.1754,1.4783,-1.3382,1.5877,-1.5813,1.3832,-1.4404,1.432,-1.3547,4.1004,-3.5026,3.6767,-3.4447,3.7958,-3.141,3.2883,-3.2463,2.8927,-2.9136,0.8001,-0.7516,0.9165,-0.8771,0.6062,-0.6509,0.715,-0.7926,0.8453,-0.8409,1.4126,-1.5288,1.272,-1.5102,1.0799,-1.1803,1.1561,-1.1704,1.3308,-1.5786,0.3566,-0.4487,0.4134,-0.4671,0.3739,-0.3938,0.3593,-0.3716,0.2825,-0.4035,2.0104,-1.6837,1.7722,-1.7309,1.4835,-1.5509,1.6011,-1.3408,1.8894,-1.6222,0.7554,-0.6589,0.857,-0.7186,0.6425,-0.6013,0.6778,-0.633,0.8473,-0.5965,1.6019,-1.3761,1.1619,-1.0607,1.4992,-1.6685,1.1959,-1.2234,1.4462,-1.5599,1.6155,-1.9941,1.7066,-1.6311,1.4412,-1.6403,1.6719,-1.8417,1.6098,-1.7639
trpos2840.txt_allergen_2616,0.8931,-0.2873,0.6283,-0.5864,0.8563,-0.5905,0.9765,-0.7285,1.1195,-0.9869,0.8384,-0.5373,1.0755,-0.6152,0.9415,-0.741,0.8084,-0.6189,1.084,-0.7114,1.0131,-0.6731,1.0419,-0.5027,0.8147,-0.5781,1.0949,-0.8519,1.327,-0.7672,0.7839,-0.4175,0.635,-0.2808,1.3412,-1.1891,0.9205,-0.7961,1.2116,-0.5363,2.1639,-1.7874,2.1724,-2.252,1.9226,-1.9393,2.3583,-2.0375,2.8011,-2.0443,1.5711,-1.5287,1.8217,-1.9131,1.3354,-1.3698,1.5014,-1.5389,1.5934,-2.1165,2.1441,-2.456,2.7209,-2.7122,2.3901,-2.501,2.3066,-2.4124,2.2553,-2.3777,0.8638,-0.7131,0.9773,-0.787,0.8728,-0.9018,1.0209,-0.8594,0.8615,-0.8426,0.7467,-0.9327,0.954,-1.2085,0.8071,-0.8781,0.8697,-1.1529,0.9736,-1.1683,2.1869,-2.204,2.4583,-2.438,2.648,-2.1514,2.6783,-2.2254,2.8986,-2.7734,2.1463,-2.4257,2.8236,-2.4017,2.1324,-2.2259,2.4382,-2.4359,2.4303,-2.4443,1.2236,-1.0128,1.5885,-1.6211,1.3443,-1.3434,1.0811,-1.2395,1.4196,-1.4133,1.6954,-1.8963,1.6681,-1.9908,1.2855,-1.1704,1.6309,-1.968,1.4441,-1.9461,1.6498,-1.7575,2.0833,-2.0352,1.6825,-1.3582,1.512,-1.8012,2.0176,-1.9266,2.2876,-1.8984,2.8405,-2.2916,2.2819,-2.0643,2.198,-2.0134,2.636,-2.0195,1.7133,-1.4711,1.3538,-1.3347,1.6473,-1.5569,1.7552,-1.4992,1.5941,-1.3317,1.5755,-1.5608,2.1093,-1.8884,2.381,-1.9564,2.2577,-1.9514,2.2094,-2.4592,2.064,-1.5848,2.1743,-2.0607,1.5566,-1.5909,1.9028,-1.5918,2.1828,-1.7947,1.3075,-1.0531,1.2498,-1.3469,1.1338,-1.0292,1.0697,-0.9791,1.4438,-1.2992,2.6722,-2.1876,2.2357,-2.343,1.5704,-1.7855,2.2952,-1.9239,2.6043,-2.1839,2.0489,-2.1317,2.344,-2.0583,1.9411,-1.9576,1.9026,-1.6367,2.4121,-2.293,1.6156,-1.5403,1.2888,-1.5897,1.3827,-1.6203,1.4936,-1.582,1.5655,-1.9565,1.2009,-1.2881,1.339,-1.1456,1.0183,-0.8727,1.009,-0.9237,1.1715,-0.9858,1.1329,-1.1231,1.0861,-1.1802,1.0647,-1.2421,1.0555,-1.254,1.136,-1.1301
trpos2840.txt_allergen_72,0.8547,-0.2571,0.7015,-0.4926,0.8573,-0.5953,1.2273,-0.6405,1.673,-0.6817,0.9321,-0.4328,0.9799,-0.541,1.6118,-0.6732,1.2336,-0.4998,1.3329,-0.7437,0.9289,-0.7533,1.1475,-0.4967,0.7276,-0.4498,0.9983,-0.8374,2.2978,-0.5973,0.7553,-0.3489,0.7891,-0.2299,1.133,-0.9629,0.9507,-0.6309,1.2751,-0.5921,3.1229,-2.54,2.4469,-2.0649,2.7567,-2.3385,2.9019,-2.2589,2.5592,-2.0542,1.517,-1.5381,0.9238,-1.0585,1.6172,-1.5017,1.0315,-1.0911,1.5184,-1.4239,1.4215,-1.3944,0.9791,-1.0019,1.3419,-1.4,1.1686,-1.1745,1.3254,-1.4546,1.238,-1.1718,0.832,-0.7942,1.0465,-1.0408,0.8002,-0.9139,1.145,-1.0476,1.2707,-0.9949,1.0224,-0.8748,1.1512,-1.0019,1.0567,-0.7668,1.2113,-0.9931,2.9756,-3.0578,2.3635,-2.2149,2.7313,-2.9873,2.3111,-2.2019,3.0728,-3.2835,1.9904,-2.1665,1.5632,-1.6453,1.8429,-2.2863,1.5328,-1.6822,1.8145,-1.9785,1.0133,-0.8804,0.8205,-0.8225,1.1111,-1.0182,0.7638,-0.7618,1.0259,-0.8046,2.5534,-2.51,1.7278,-1.8394,2.2542,-2.097,1.987,-2.0666,2.0221,-2.1507,1.6389,-1.8904,1.4905,-1.7644,1.6822,-2.0018,1.7281,-1.897,1.8429,-2.0365,2.908,-3.0587,2.5564,-2.2867,2.8737,-3.1655,2.5873,-2.7919,2.6376,-2.6684,1.5091,-1.438,1.7474,-1.4906,1.6467,-1.4633,1.7092,-1.3912,1.5471,-1.4092,3.1659,-2.3714,2.9913,-2.6495,2.8265,-2.3492,2.6979,-2.4842,3.0591,-2.327,2.2186,-2.0096,1.2897,-1.3673,1.5023,-1.6617,1.6715,-1.7447,1.4042,-1.5025,1.4596,-1.7963,0.981,-1.247,1.1282,-1.5503,1.2393,-1.6148,0.9961,-1.6693,2.3289,-2.3986,2.3322,-2.4016,2.6382,-2.3884,2.7297,-2.7287,2.2596,-2.1138,2.5191,-2.311,2.0637,-1.8549,2.2003,-2.1531,2.4328,-2.3148,2.5077,-2.2373,1.858,-1.5823,1.3525,-1.3773,1.7518,-1.5385,1.6343,-1.5214,1.8715,-1.8473,0.9613,-0.8453,0.6428,-0.7554,0.7232,-0.8267,0.7749,-0.8609,0.7527,-0.8942,1.5069,-1.2442,1.3792,-1.1289,1.6006,-1.1712,1.3352,-0.9094,1.6965,-1.2145
trpos2840.txt_allergen_2149,0.8391,-0.2345,0.5857,-0.4716,0.9068,-0.6772,1.367,-0.5824,1.2107,-0.5692,1.3521,-0.4207,1.0055,-0.5548,0.4022,-0.6963,0.3306,-0.75,1.1138,-0.5023,0.7636,-0.5876,0.4565,-0.392,0.6881,-0.2393,1.7177,-0.8484,0,-0.4188,1.0044,-0.5165,1.3781,-0.1862,0.887,-1.0527,0.891,-0.6324,0.7484,-0.6813,2.863,-2.4327,4.4651,-4.7982,3.0955,-3.1635,1.9168,-2.5971,2.367,-1.9044,3.6697,-3.0144,0.9645,-2.5064,1.1582,-1.5026,1.7681,-1.4488,2.0289,-0.7764,3.7977,-2.7965,1.058,-1.9728,1.2794,-0.762,1.8019,-1.526,0.956,-1.0526,8.6352,-7.6626,3.8357,-3.2152,3.4414,-4.7713,2.8144,-5.1697,3.1223,-4.6702,2.7572,-3.1175,1.547,-1.3812,1.495,-1.214,2.307,-2.721,0.8259,-2.0457,0.3465,-0.4514,0.348,-0.1893,0.2052,-0.1598,0.2358,-0.2345,0.1671,-0.2709,10.9555,-8.3152,3.6,-7.0662,4.6149,-5.777,5.7615,-4.5891,7.6942,-2.431,1.0108,-1.3955,0.7742,-1.262,0.5227,-0.6365,0.9618,-1.4721,0.4694,-0.5247,0.7712,-0.6001,0.9436,-0.9068,0.7748,-0.5407,0.8368,-0.4273,0.4223,-0.5811,2.1039,-2.8159,2.6849,-3.0424,1.3118,-1.7972,1.5144,-3.2421,1.3479,-1.9526,3.1103,-3.6855,5.4783,-4.3975,3.7687,-3.9465,3.0155,-4.6926,2.9599,-2.0192,1.0751,-1.1212,1.6793,-1.6615,1.2433,-0.7806,0.5555,-0.2069,0.9752,-0.8978,1.1387,-0.7538,0.8161,-0.9976,0.4547,-0.1246,1.0495,-0.4417,0.9357,-0.5081,2.6546,-2.7942,2.2177,-2.8597,1.6367,-2.4521,1.2614,-0.758,1.3499,-1.8678,3.5992,-3.4908,3.2388,-4.4173,4.0791,-4.69,3.1236,-2.624,0.4364,-5.4273,3.7473,-13.237,4.9016,-12.5575,4.1794,-7.8593,0.0603,-7.2647,0.3083,-12.2134,3.8048,-6.3463,4.2681,-4.4326,1.8163,-4.9277,2.7197,-1.1668,3.6831,-0.8942,4.3963,-4.8044,4.8052,-4.2322,3.0134,-2.2881,4.7041,-3.484,2.7196,-2.26,0.9011,-0.6275,0.854,-0.8852,0.7748,-0.6972,0.7496,-0.5716,0.2138,-0.5811,3.2308,-0.3301,4.5699,-0.5356,3.9999,-0.3247,3.0283,-0.136,2.766,-0.3393
trpos2840.txt_allergen_1624,0.8904,-0.286,0.8144,-0.4966,0.8931,-0.596,1.3675,-0.6677,1.4242,-0.7223,1.0208,-0.4044,0.9587,-0.5426,1.4931,-0.6892,1.08,-0.551,1.3477,-0.7637,1.0011,-0.7647,0.9509,-0.5001,1.111,-0.5446,0.9473,-0.8968,1.3743,-0.6404,0.7198,-0.3888,0.7444,-0.2312,1.3685,-0.9222,1.2109,-0.6457,1.0697,-0.6134,2.0692,-1.6004,2.3282,-2.2294,2.2529,-2.2224,2.5056,-2.3984,2.3046,-2.038,1.6981,-2.1132,1.8974,-2.4156,1.8295,-2.0684,1.9586,-1.9462,1.5349,-1.7453,1.0967,-1.464,1.4303,-1.543,1.1347,-0.9581,1.4374,-1.1905,1.3423,-1.0492,1.1851,-0.9952,1.0709,-1.0287,0.9869,-0.8894,1.0482,-0.7791,1.1527,-0.889,1.0984,-1.0206,1.2765,-1.0386,1.1168,-0.9734,1.1624,-0.7116,1.0878,-0.7107,1.4621,-1.6967,1.7223,-1.8086,1.6146,-1.4699,1.2748,-1.3827,1.7046,-1.6114,1.6488,-1.8326,2.3808,-2.4656,2.2503,-2.279,2.3613,-2.4671,2.0661,-2.3614,1.9024,-1.663,1.7721,-1.807,1.8918,-1.9138,1.8593,-1.6581,1.8721,-1.5886,1.4787,-1.525,1.6556,-2.2293,1.4813,-1.995,1.883,-2.2689,1.7492,-2.1246,1.5904,-2.1584,2.0284,-2.438,1.9651,-2.7278,2.0152,-2.3623,1.8311,-2.7002,2.6099,-2.2379,3.1998,-2.894,3.2409,-3.0083,3.0984,-2.8994,3.0153,-2.7568,1.6272,-1.2564,1.6727,-1.4044,1.5528,-1.3943,1.8619,-1.4702,1.6024,-1.321,3.4456,-3.6425,3.968,-4.1016,3.4786,-3.6097,3.4814,-4.2681,2.8492,-3.4344,1.4214,-1.0886,1.9739,-1.7041,1.8527,-1.7266,1.9251,-1.7859,1.9946,-1.7885,1.5735,-1.4663,1.8115,-1.5968,1.6129,-1.4927,1.982,-1.5746,1.7279,-1.5097,2.0406,-1.8291,2.4568,-2.352,1.9571,-2.1689,1.7823,-2.1368,2.1841,-2.1948,1.9732,-2.404,2.286,-2.5314,2.7859,-2.5983,2.4684,-2.5395,2.468,-2.5265,1.2628,-1.1485,1.7234,-1.4595,1.7413,-1.674,1.8775,-1.5674,1.9265,-1.7177,1.0527,-1.0576,1.0916,-1.1783,1.073,-1.0197,1.0024,-0.8758,0.8392,-0.828,1.1953,-1.3155,1.4167,-1.3272,1.2123,-1.1826,1.2587,-1.2854,1.4042,-1.3296
trpos2840.txt_allergen_729,0.5868,-0.3259,0.7548,-0.4828,0.9196,-0.5893,0.8188,-0.7159,2.0972,-0.7349,0.8557,-0.3818,0.8902,-0.5046,1.6062,-0.7355,1.0634,-0.5538,0.8488,-0.7201,0.978,-0.727,0.6454,-0.4078,0.873,-0.4604,1.1323,-0.8187,1.7384,-0.6182,0.8553,-0.3289,0.5076,-0.2523,1.2179,-0.8464,0.9256,-0.6685,0.8249,-0.6246,1.8245,-1.4506,2.052,-1.6152,1.8628,-2.0074,2.0153,-1.6285,1.4909,-1.2098,1.3542,-1.2333,1.6115,-1.712,1.2937,-1.256,1.8538,-1.4605,1.7822,-1.333,1.3033,-1.1758,1.6169,-1.5918,1.4512,-1.1499,1.6264,-1.2946,1.5565,-1.3285,0.7802,-0.8928,0.8046,-0.8226,0.6832,-0.7628,0.734,-0.6426,0.7695,-0.6501,1.2959,-1.6011,1.5745,-1.5152,1.3844,-1.2125,1.2011,-1.5059,0.8975,-1.4854,2.4175,-2.5702,3.3106,-3.0602,3.0802,-2.7269,3.533,-2.9607,3.3472,-2.8349,2.466,-2.5278,2.9359,-3.0551,1.8429,-1.5522,2.7772,-2.3195,2.5591,-2.0636,1.2759,-1.006,1.4629,-1.1843,1.2073,-0.9307,1.5111,-1.0736,1.3223,-0.8428,0.6398,-0.6828,0.7835,-0.8022,0.7868,-0.8595,0.6343,-0.6579,0.5636,-0.755,1.9408,-1.9502,2.2424,-2.2401,2.5221,-2.2881,2.2803,-2.2771,2.1763,-2.0355,1.6092,-1.4025,1.9241,-1.8703,1.4394,-1.7044,1.58,-1.2972,1.5677,-1.2279,1.3388,-1.2986,1.3766,-1.6591,1.1689,-1.2107,1.4145,-1.4806,1.4462,-1.5659,3.1857,-3.9406,3.7276,-5.1325,2.6679,-3.9417,3.7209,-5.3477,3.492,-5.061,1.4795,-1.0186,1.6586,-1.421,0.9789,-0.8836,1.3002,-0.9709,1.3136,-1.1352,1.2783,-1.0327,1.4558,-1.103,1.0253,-1.0954,0.8731,-1.1264,1.0305,-1.0393,5.861,-6.9611,5.3897,-6.4669,5.2634,-6.6512,3.8722,-4.644,5.4465,-6.9002,1.4758,-1.5127,1.6383,-1.4633,1.5625,-1.5429,1.2666,-1.2474,1.5946,-1.3164,1.7026,-1.6458,1.5181,-1.5384,1.6809,-1.6227,1.6105,-1.4209,1.5084,-1.52,1.066,-0.9791,1.293,-0.9588,1.0108,-0.6044,1.0725,-0.7627,1.074,-0.6093,1.0074,-0.933,1.1918,-0.9212,0.8191,-0.9622,1.0515,-1.085,1.058,-0.8779
trpos2840.txt_allergen_1660,1.1184,-0.2747,1.1103,-0.3375,0.8897,-0.6092,1.0293,-0.6925,0.7232,-0.6561,0.7684,-0.3015,0.9184,-0.437,1.1962,-0.7102,0.5374,-0.5053,1.2293,-0.694,1.3529,-0.6942,0.7711,-0.3412,0.9383,-0.4239,1.1106,-0.8636,3.2106,-0.4032,1.0521,-0.3789,0.7911,-0.1965,1.3729,-0.9283,1.0452,-0.6358,0.8699,-0.6053,1.7936,-1.844,1.5659,-1.9117,1.4994,-1.6963,1.4446,-1.4574,1.5797,-1.6464,1.9526,-2.0597,2.0548,-2.2342,2.3645,-2.2439,2.4082,-2.4937,2.1644,-2.3576,1.5121,-1.8802,1.7682,-1.4707,1.8688,-1.8928,1.8705,-1.8101,1.5267,-1.7576,1.6417,-1.7391,1.6952,-1.9672,1.8403,-2.1751,1.4361,-1.3713,1.7122,-1.9996,2.1975,-2.1016,2.301,-1.9759,2.1137,-1.9368,1.9093,-1.8663,2.1088,-1.6948,1.6063,-1.7062,1.5165,-1.6709,1.6228,-1.6067,1.6483,-1.8393,1.552,-1.8107,2.3271,-2.6414,2.3139,-2.1392,2.798,-2.4528,2.7719,-2.6353,2.6057,-2.2435,1.2569,-1.155,1.1043,-1.3058,1.3008,-1.2715,1.0514,-1.1985,1.3354,-1.1814,1.4221,-1.485,1.1548,-1.4478,1.3053,-1.5622,1.5225,-1.6566,1.3394,-1.3027,2.3481,-2.1249,2.478,-2.2634,2.6408,-2.1594,2.324,-2.1099,2.8056,-1.9329,2.139,-2.144,1.9688,-2.1479,1.9567,-2.111,1.8754,-1.8289,2.0358,-1.935,0.8696,-0.745,0.8581,-0.803,0.7941,-0.9335,0.972,-0.8596,0.8095,-0.7647,3.7419,-3.7571,3.883,-3.8848,3.6122,-4.1227,3.6966,-4.2919,3.5642,-4.3129,1.5498,-1.6731,1.4862,-1.5585,1.6613,-1.6094,1.6543,-1.5927,1.5158,-1.7474,1.0626,-1.1849,1.0886,-1.1891,1.0208,-1.2595,0.9933,-1.3138,0.7924,-1.1732,2.295,-1.8174,1.9369,-1.8062,2.251,-2.0906,1.9722,-2.0647,2.0681,-2.0007,2.7413,-2.6715,2.7932,-2.5888,2.9846,-2.9742,2.7488,-2.0739,2.7495,-3.0576,1.9525,-1.992,1.9704,-1.9132,2.0969,-2.1027,1.9218,-1.7133,1.7581,-1.8166,1.0514,-1.3145,1.2526,-1.3803,1.218,-1.3726,1.2572,-1.3787,1.2335,-1.3385,1.7124,-1.7538,2.0083,-1.833,2.2639,-2.2386,2.3713,-2.3346,2.1409,-1.6565
trpos2840.txt_allergen_1938,0.8505,-0.3128,0.999,-0.5532,0.9702,-0.6151,1.1565,-0.6669,1.2566,-0.7467,0.7263,-0.4427,1.0241,-0.5444,1.5069,-0.6986,0.9426,-0.5604,1.0991,-0.7384,1.0589,-0.7245,0.9045,-0.4962,0.8806,-0.5098,1.2667,-0.8272,1.8038,-0.6915,0.7939,-0.3664,0.746,-0.2861,1.3874,-0.9615,1.142,-0.64,1.1141,-0.5841,1.9272,-2.0563,2.0461,-2.3112,1.9253,-2.1539,1.8184,-2.1051,1.9055,-2.2265,2.043,-2.1582,1.8994,-1.9219,2.0431,-1.9411,1.8678,-1.6946,2.0828,-1.9484,2.0878,-2.2601,2.2569,-2.3645,2.0922,-2.2019,2.0986,-2.1127,1.9432,-2.1949,1.078,-1.0971,1.1051,-0.9853,1.12,-1.0681,1.1005,-1.0652,1.0564,-0.9629,1.2512,-1.2287,1.2759,-1.2888,1.1721,-1.1658,1.2016,-1.2262,1.2151,-1.2617,2.3854,-2.445,2.5184,-2.4913,2.7314,-2.6238,2.6706,-2.4933,2.655,-2.4133,2.6273,-2.7464,2.7576,-2.764,2.3341,-2.3407,2.5522,-2.6175,2.69,-2.6427,1.3805,-1.4605,1.5718,-1.546,1.4488,-1.4781,1.4694,-1.5111,1.5353,-1.6155,1.5497,-1.468,1.5816,-1.5378,1.4831,-1.5051,1.4559,-1.4364,1.4169,-1.3901,2.4002,-2.3339,2.3174,-2.3648,1.9272,-2.0223,2.1528,-2.0682,2.216,-2.3296,2.0327,-2.23,2.2844,-2.48,1.9906,-2.1442,2.0469,-2.1909,2.1457,-2.4096,1.4411,-1.3841,1.3622,-1.253,1.4502,-1.3809,1.488,-1.3081,1.5917,-1.4292,2.4984,-2.4635,2.8135,-2.6054,2.5918,-2.6526,2.4574,-2.6562,2.7495,-2.743,2.0406,-1.7223,2.1107,-1.977,1.8387,-1.6982,1.8036,-1.5135,2.1579,-1.7997,1.2193,-1.1004,1.2794,-1.1106,1.1403,-1.0644,1.1827,-0.9836,1.2772,-1.0722,1.2305,-1.2323,1.5173,-1.3333,1.3852,-1.3002,1.3626,-1.3758,1.346,-1.3208,2.3807,-2.0496,2.4157,-2.1003,1.9746,-2.004,2.0636,-1.8852,2.2233,-1.8993,1.9449,-1.8697,1.9566,-1.8512,1.9614,-1.8883,2.1633,-1.9801,1.9621,-1.8408,1.8617,-1.7323,1.8355,-1.5738,1.7106,-1.49,1.7239,-1.5509,1.848,-1.6193,1.2384,-1.1621,1.2563,-1.1975,1.2007,-1.1044,1.3094,-1.1443,1.2703,-1.1037
trpos2840.txt_allergen_153,0.8617,-0.3135,0.5878,-0.5187,0.7786,-0.5968,1.2176,-0.6371,1.2634,-0.705,0.5924,-0.4324,1.1331,-0.563,1.5003,-0.6745,1.1377,-0.5733,1.2885,-0.7118,1.0687,-0.7107,1.1416,-0.466,0.8828,-0.523,1.2002,-0.8454,1.5969,-0.6159,0.7978,-0.3767,0.8071,-0.2274,0.9444,-0.9003,1.4994,-0.573,1.1299,-0.5681,2.0993,-2.1451,2.5461,-2.7724,2.0293,-2.1741,2.1609,-2.2732,2.0116,-2.466,2.0383,-2.2031,1.4777,-1.6586,1.7671,-2.0519,1.7361,-1.8085,1.6701,-1.9573,1.0897,-1.0713,0.9358,-0.9479,1.0023,-0.9954,0.8405,-0.7739,1.0276,-0.919,1.2172,-1.1125,1.2054,-1.078,1.5197,-1.0885,1.3299,-0.9608,1.074,-0.8933,1.2904,-1.3239,1.2206,-1.1708,1.2194,-1.2151,1.1442,-1.2103,1.097,-1.038,2.0775,-2.0283,1.8436,-1.5961,2.5812,-2.0584,2.1633,-1.5599,2.2571,-2.1042,2.7158,-2.5675,2.0862,-2.263,2.4377,-2.416,1.8707,-1.9077,2.788,-2.2385,1.1794,-1.0611,1.2269,-1.1093,1.1055,-1.0898,1.1883,-1.0599,1.2713,-1.0412,2.7938,-2.9069,2.5185,-2.4155,2.5373,-2.3234,2.3881,-2.2656,2.7808,-2.319,1.7414,-1.6395,2.4518,-1.999,2.1722,-1.8741,2.0701,-1.8286,1.9046,-1.3984,2.7556,-2.7897,3.2875,-3.2863,2.4747,-2.7022,2.6459,-2.5389,2.3819,-2.7419,1.7915,-2.0514,2.2124,-2.2637,2.0768,-2.1374,2.1053,-2.278,2.0564,-2.1502,2.9552,-2.4974,3.0851,-2.4724,2.9713,-2.438,3.7661,-3.0958,3.4605,-2.9307,2.5418,-2.6618,2.3995,-2.4024,1.8807,-2.1613,1.9304,-2.3095,2.4361,-2.6494,0.8657,-1.0743,0.9824,-0.9113,0.6901,-0.8176,0.8633,-0.8824,0.8372,-0.8175,0.7277,-0.6262,0.7642,-0.6952,0.9092,-0.8769,0.8688,-0.7741,0.8107,-0.7837,2.1295,-2.3114,2.3007,-2.2437,2.0615,-2.4819,2.1088,-2.6758,2.1872,-2.4078,1.3862,-1.7796,1.2875,-2.0413,1.1381,-1.4851,1.3044,-1.8742,1.164,-1.6328,0.9241,-0.8936,0.9168,-0.7628,0.7744,-0.7938,0.9122,-0.8643,0.8942,-0.8177,1.6636,-1.5594,1.7815,-1.5277,1.6768,-1.5987,1.4305,-1.2021,1.6023,-1.4981
trpos2840.txt_allergen_3513,0.6621,-0.1934,1.0194,-0.3593,0.8578,-0.6908,0.9326,-0.8381,0.486,-0.7233,0.7356,-0.4138,1.2133,-0.6209,0.9985,-0.8241,0.4384,-0.4985,1.4049,-0.8657,1.6401,-0.8062,0.8606,-0.4016,1.3205,-0.3775,0.9043,-0.8972,1.9685,-0.4471,0.9952,-0.3082,0.3752,-0.1478,0.9943,-0.8835,0.6128,-0.6027,1.0088,-0.663,1.9777,-2.2809,2.5775,-2.6662,1.4117,-1.7874,1.2325,-2.0791,2.3959,-2.2428,1.1827,-0.8864,1.8646,-1.7373,1.6874,-1.441,1.6725,-1.2701,1.3255,-1.5776,0.8675,-0.9764,1.4808,-1.51,1.0192,-1.0365,1.0586,-0.8289,1.0419,-0.9899,0.3022,-0.3878,0.3093,-0.469,0.2513,-0.3658,0.3109,-0.4605,0.2564,-0.446,2.4392,-2.2089,2.8139,-3.1527,2.3598,-2.1906,2.7924,-2.3927,2.3247,-2.6173,2.0512,-1.8089,2.7033,-2.1886,2.3177,-2.1065,2.039,-2.2644,2.6595,-1.9531,1.7003,-2.1208,3.2488,-3.4764,2.6459,-2.7483,2.2982,-2.236,2.0936,-2.7689,3.8526,-1.9629,4.0349,-2.6111,2.4883,-1.7926,2.5641,-1.9081,2.8617,-1.7969,1.556,-2.0866,2.1303,-2.0461,1.7495,-1.9823,1.4505,-1.4579,0.8208,-1.7465,4.4247,-3.1383,5.8508,-4.4474,3.0333,-2.8148,2.3954,-2.6622,4.0075,-3.5678,3.1589,-3.3677,4.5522,-4.3275,2.6018,-2.6132,1.8557,-3.0107,3.8751,-3.3253,0.689,-0.6913,0.7311,-0.8476,0.7196,-0.6502,0.6438,-0.5006,0.6797,-0.5736,2.6864,-2.3841,4.1563,-3.7061,2.928,-2.6762,3.0263,-1.7266,4.0185,-1.3399,2.9688,-4.3464,2.7995,-4.565,2.3507,-3.3966,2.5104,-2.7383,2.3969,-3.9955,1.0056,-1.3117,1.0113,-1.6993,0.9041,-1.1712,0.7546,-0.8971,0.5775,-1.2457,2.2852,-2.2654,1.7481,-1.7338,1.9196,-1.6002,1.6686,-1.5713,2.2028,-1.5782,2.5922,-4.1967,3.0001,-4.2128,2.2824,-2.5577,2.2896,-3.1133,3.0101,-3.6291,1.9344,-2.1994,2.2418,-3.1662,1.8667,-2.1885,2.0361,-1.8364,2.1827,-2.5533,1.5671,-2.1594,2.1717,-1.9289,1.8864,-1.8355,1.6168,-1.6897,1.2445,-1.1991,1.4076,-1.843,1.5738,-1.8378,1.3217,-1.9176,0.9026,-1.6499,1.1036,-1.4027
